CODIGO,DESCRIPCION,COD.BARRA,TIPO,DEPARTAMENTO,U.COMPRA,PRECIO VENTA,U.VENTA,PESABLE,STOCK CRITICO,FACTOR VENTA,ULTIMO COSTO,FECHA,RUT PROVEEDOR,NOMBRE PROVEEDOR,STOCK
00000337,AMBROSITOS AMBROSOLI 25G,7802200135765,VENTA,ABARROTES      ,UNIDAD,300,UNIDAD,,0000000000,.70,147,13/02/2024,0762326477,CENTRAL MAYORISTA ,-875
00000339,AMICI CACHORRO 15K,7790142197845,VENTA,,,24500,UNIDAD,,,,,00/00/0000,,,0
00000340,AMICI GATO 11K,0000000036323,VENTA,,,19500,UNIDAD,,,,,00/00/0000,,,0
00000341,SABROCAT,0205450000000,VENTA,MASCOTAS       ,KILO,2850,KILO,,0000000000,0.7,,00/00/0000,,,-103
00000343,AMOXICILINA JARABE,7804620833627,VENTA,,,5200,UNIDAD,,,,,00/00/0000,,,-5
00000344,AMOXICILINA JARABE 250MG,7804620833610,VENTA,MEDICAMENTOS   ,UNIDAD,4100,UNIDAD,,0000000000,0.7,,00/00/0000,,,-27
00000345,AMOXICILINA JARABE 500MG,7804620833412,VENTA,,,4200,UNIDAD,,,,,00/00/0000,,,-16
00000346,AMP MEGAB LED CALIDA 7W,7804660913402,VENTA,,,1200,UNIDAD,,,,,00/00/0000,,,-23
00000354,AMPOLLETA MEGABRIGHT LUZ FRIA 7W,7804660913419,VENTA,TECNOLOGIA     ,UNIDAD,1200,UNIDAD,,0000000000,0.7,,00/00/0000,,,-28
00000355,AMPOLLETA MEGABRIGHT LUZ CALIDA 7W,7804660910128,VENTA,TECNOLOGIA     ,UNIDAD,1200,UNIDAD,,0000000000,0.7,,00/00/0000,,,-32
00000365,ANDINA DURAZNO 1.75L,7802820175035,VENTA,BEBIDAS        ,UNIDAD,1750,UNIDAD,,0000000000,0.7,1076,11/08/2023,0000000000,,-2
00000366,NECTAR DURAZNO DEL VALLE 1L,7802820500097,VENTA,BEBIDAS        ,UNIDAD,1400,UNIDAD,,0000000000,.70,836,28/12/2023,0911440008,EMBOTELLADORA ANDINA S.A,-83
00000368,ANDINA FRUTILLA LIGHT 1.75L,7802820175202,VENTA,BEBIDAS        ,UNIDAD,1750,UNIDAD,,0000000000,0.7,0,00/00/0000,0000000000,,0
00000369,ANDINA MANZANA 1.75L,7802820175080,VENTA,BEBIDAS        ,UNIDAD,1750,UNIDAD,,0000000000,0.7,0,00/00/0000,0000000000,,-3
00000370,ANDINA NARANJA 1.75L,7802820175011,VENTA,BEBIDAS        ,UNIDAD,1750,UNIDAD,,0000000000,0.7,1076,11/08/2023,0000000000,,-2
00000371,NECTAR NARNAJA DEL VALLE 1L,7802820700084,VENTA,BEBIDAS        ,UNIDAD,1400,UNIDAD,,0000000000,.70,836,28/12/2023,0911440008,EMBOTELLADORA ANDINA S.A,-66
00000372,ANDINA PI A 1.75L,7802820175059,VENTA,BEBIDAS        ,UNIDAD,1750,UNIDAD,,0000000000,0.7,1076,11/08/2023,0000000000,,-2
00000373,NECTAR PI A DEL VALLE 1L,7802820700275,VENTA,BEBIDAS        ,UNIDAD,1400,UNIDAD,,0000000000,.70,836,28/12/2023,0911440008,EMBOTELLADORA ANDINA S.A,-97
00000377,ANTIBAC DESINFECTANTE 220CC,7805300052048,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00000378,ANTIGRASA PARRILLA 500CC,7812775554601,VENTA,ABARROTES      ,UNIDAD,2200,UNIDAD,,0000000000,.70,1230,14/02/2024,0774583378,COMERCIAL H2O.29 SPA,2
00000379,ANTIGRASA WYN 450ML,7804609730619,VENTA,HOGAR          ,UNIDAD,1400,UNIDAD,,0000000000,.70,824,01/11/2023,0000000000,,-38
00000380,ANTIGRASA WYN GATILLO 750ML,7804609730381,VENTA,HOGAR          ,UNIDAD,3850,UNIDAD,,0000000000,.70,2261,18/10/2023,0000000000,,-22
00000381,APEROL 750CC,7891136057029,VENTA,BEBIDAS ALCOHOL,UNIDAD,11700,UNIDAD,,0000000000,.70,4956,22/05/2024,0965689702,DISTRIBUIDOR Y EXCELENCIA S.A,-4
00000382,APOSITO COTIDIAN 20U,7730219040513,VENTA,ARTICULOS DE AS,UNIDAD,4400,UNIDAD,,0000000000,.70,2565,27/09/2023,0000000000,,-36
00000391,ARANDANOS 125GR,7804680280003,VENTA,,,800,UNIDAD,,,,,00/00/0000,,,0
00000392,ARANDANOS WASIL 380G,7801305004129,VENTA,,,3100,UNIDAD,,,,0,00/00/0000,0000000000,,-1
00000393,LUCES ARBOL NAVIDAD,0000001220001,VENTA,HOGAR          ,UNIDAD,4500,UNIDAD,,0000000000,.70,,00/00/0000,,,-2
00000394,ARBOLITO CARAMELO 860G,7802200113473,VENTA,,,4800,UNIDAD,,,,,00/00/0000,,,0
00000395,ARCILLA BLANCA 1KL,2660110300124,VENTA,LIBRERIA       ,UNIDAD,2200,UNIDAD,,0000000000,.70,1190,00/00/0000,,,-3
00000396,BARRA ARCOR BARQUILLOS 88G,7802225590358,VENTA,SNACKS Y CONFIT,UNIDAD,1550,UNIDAD,,0000000000,.70,905,15/12/2023,0780365102,SOC SERIO AGUIRRE ZEBALLOS LTDA,-1
00000397,ARCOR SELECCION BOMBONES EN CA,7790580131388,VENTA,,,3900,UNIDAD,,,,,00/00/0000,,,0
00000401,ARIEL DOBLE PODER 400G,7500435195485,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-31
00000402,ARIEL DOWNY LIQUIDO 400ML,7500435136419,VENTA,,,1600,UNIDAD,,,,,00/00/0000,,,-9
00000403,ARIEL DOWNY POLVO 700G,7500435237215,VENTA,ARTICULOS DE AS,UNIDAD,3800,UNIDAD,,0000000000,.70,2390,00/00/0000,0000000000,,-37
00000404,ARIEL LIQ CONCENTRADO 1.8L,7500435160544,VENTA,,,7500,UNIDAD,,,,,00/00/0000,,,0
00000405,ARIEL LIQ REVITA COLOR 1.8L,7500435149815,VENTA,,,6500,UNIDAD,,,,,00/00/0000,,,0
00000406,ARIEL LIQ REVITACOLOR 400ML,7500435147316,VENTA,,,1600,UNIDAD,,,,,00/00/0000,,,0
00000407,ARIEL MATIC 400G,7500435137393,VENTA,,,1000,UNIDAD,,,,,00/00/0000,,,0
00000408,ARIEL POLVO REVITACOLOR 800G,7500435149631,VENTA,,,2150,UNIDAD,,,,,00/00/0000,,,0
00000409,ARIEL TOQUE DOWNY 400G,7500435111270,VENTA,ARTICULOS DE AS,UNIDAD,1800,UNIDAD,,0000000000,.70,1050,00/00/0000,,,-19
00000411,AROM CHIRIMOYA LEGRE 225G,7805040004499,VENTA,,,1750,UNIDAD,,,,1015,09/02/2024,0764815769,ASF LOGISTICA SPA,-6
00000412,AROM FANTASIA MARINA 225G,7805040000583,VENTA,,,1750,UNIDAD,,,,,00/00/0000,,,0
00000413,AROM FRESCURA CITRICA 225G,7805040000606,VENTA,,,1750,UNIDAD,,,,1015,09/02/2024,0764815769,ASF LOGISTICA SPA,-6
00000414,AROM FRUTILLA 225G,7805040000552,VENTA,,,1750,UNIDAD,,,,1015,09/02/2024,0764815769,ASF LOGISTICA SPA,-6
00000415,AROM LLUVIA DE FLORES 225G,7805040000613,VENTA,,,1750,UNIDAD,,,,,00/00/0000,,,-6
00000416,AROM VAINILLA 225G,7805040000620,VENTA,,,1750,UNIDAD,,,,1015,09/02/2024,0764815769,ASF LOGISTICA SPA,-7
00000417,ARROLLADO ARTESANAL,0203340000000,VENTA,CECINAS Y FIAMB,UNIDAD,14000,UNIDAD,,0000000000,.70,,00/00/0000,,,-1
00000418,ARROLLADO COPPA,0203440000000,VENTA,CECINAS Y FIAMB,KILO,8500,UNIDAD,,0000000000,.70,4341,12/02/2024,0769384375,COMERCIAL ORIGENES CRISTIAN JOEL OLIVARES E.I.R.L,6.83
00000419,ARROLLADO HUASO ARTESANAL,0203450000000,VENTA,CECINAS Y FIAMB,NO INFORMADO,12500,UNIDAD,,0000000000,.80,8169,27/01/2024,0769384375,COMERCIAL ORIGENES CRISTIAN JOEL OLIVARES E.I.R.L,.46
00000420,ARROLLADO HUASO PF,0203180000000,VENTA,CECINAS Y FIAMB,KILO,8600,UNIDAD,,0000000000,.65,4700,20/05/2024,0910040006,PRODUCTOS FERNANDEZ S.A,16.13
00000422,ARROLLADO LOMO ARTESANAL,0203520000000,VENTA,CECINAS Y FIAMB,UNIDAD,10800,UNIDAD,,0000000000,.70,5950,12/02/2024,0769384375,COMERCIAL ORIGENES CRISTIAN JOEL OLIVARES E.I.R.L,2.43
00000423,ARROLLADO LOMO PF,0203170000000,VENTA,CECINAS Y FIAMB,UNIDAD,8500,UNIDAD,,0000000000,.70,4700,20/05/2024,0910040006,PRODUCTOS FERNANDEZ S.A,10.2
00000424,ARROLLADO PAVO PREMIUM ARIZTIA,0203280000000,VENTA,CECINAS Y FIAMB,UNIDAD,9500,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00000425,ARROZ BANQUETE PREMIUM G1 1K,7803110102212,VENTA,ABARROTES      ,UNIDAD,3550,UNIDAD,,0000000000,.70,1354,27/02/2024,0764815769,ASF LOGISTICA SPA,-24
00000426,ARROZ BANQUETE PREMIUM G2 1K,7803110102236,VENTA,ABARROTES      ,UNIDAD,3300,UNIDAD,,0000000000,.70,1292,27/02/2024,0764815769,ASF LOGISTICA SPA,-33
00000427,ARROZ BANQUETE PREMIUM PRE 1KG,7803110102250,VENTA,ABARROTES      ,UNIDAD,2550,UNIDAD,,0000000000,.70,1483,27/02/2024,0764815769,ASF LOGISTICA SPA,1
00000428,ARROZ BLUE BONET TUCAPEL 900G,7801420001850,VENTA,ABARROTES      ,UNIDAD,1850,UNIDAD,,0000000000,.70,1092,08/09/2023,0764815769,ASF LOGISTICA SPA,-222
00000429,ARROZ CAMPO LINDO G2 1K,7803905111016,VENTA,,,1250,UNIDAD,,,,,00/00/0000,,,0
00000430,ARROZ CAMPO LINDO G2 500G,7803905000044,VENTA,,,750,UNIDAD,,,,,00/00/0000,,,0
00000431,ARROZ CIEN 1KG,7804658860084,VENTA,,,1250,UNIDAD,,,,,00/00/0000,,,0
00000433,ARROZ GRAN SELECCION TUCAPEL 1KG,7801420220138,VENTA,ABARROTES      ,UNIDAD,2600,UNIDAD,,0000000000,.70,1511,27/02/2024,0764815769,ASF LOGISTICA SPA,-85
00000434,HUEVOS,0000000000434,VENTA,ABARROTES      ,UNIDAD,350,UNIDAD,,0000000000,.70,,00/00/0000,,,-37141
00000435,ARROZ G2 COLISEO 1K,7804608220098,VENTA,ABARROTES      ,UNIDAD,1850,UNIDAD,,0000000000,.70,1190,13/02/2024,0762326477,CENTRAL MAYORISTA ,-166
00000436,ARROZ G2 OREGON 1KG,7809637200028,VENTA,,,1700,UNIDAD,,,,,00/00/0000,,,0
00000437,ARROZ IANSA GRADO 2 1KG,7801505003588,VENTA,ABARROTES      ,UNIDAD,2700,UNIDAD,,0000000000,.70,991,09/02/2024,0764815769,ASF LOGISTICA SPA,-5
00000438,ARROZ LOS GRANOS G2 1K,7804673160091,VENTA,,,1300,UNIDAD,,,,,00/00/0000,,,0
00000439,ARROZ MIRAFLORES G1 1KG,7802615006551,VENTA,ABARROTES      ,UNIDAD,3000,UNIDAD,,0000000000,.80,1990,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-143
00000440,ARROZ MIRAFLORES G1 500G,7800120716644,VENTA,ABARROTES      ,UNIDAD,1300,UNIDAD,,0000000000,.70,740,13/02/2024,0762326477,CENTRAL MAYORISTA ,-54
00000441,ARROZ RINCON DEL SUR G2 1KG,7808743602818,VENTA,,,1200,UNIDAD,,,,,00/00/0000,,,0
00000442,ARROZ SAN JOSE G2 1KG,7801235000499,VENTA,,,1950,UNIDAD,,,,,00/00/0000,,,0
00000443,ARROZ SMART PRICE G2 1K,7808743605819,VENTA,ABARROTES      ,UNIDAD,1100,UNIDAD,,0000000000,.70,,00/00/0000,,,0
00000445,ARTESANAS SAL DE MAR 185G,0780200012389,VENTA,,,2600,UNIDAD,,,,,00/00/0000,,,0
00000446,ARVEJAS ACONCAGUA 420G,7801800107158,VENTA,ABARROTES      ,UNIDAD,1100,UNIDAD,,0000000000,.70,638,00/00/0000,,,-26
00000447,ARVEJAS CAMPO LINDO 1K,7803905102014,VENTA,,,1350,UNIDAD,,,,,00/00/0000,,,-1
00000448,ARVEJAS F/M 200G,7801300012068,VENTA,CONGELADOS     ,UNIDAD,800,UNIDAD,,0000000000,.70,464,00/00/0000,,,-138
00000449,ARVEJAS VERDE PARTIDAS BONANZA,7808743602481,VENTA,,,1550,UNIDAD,,,,,00/00/0000,,,-2
00000450,ARVEJAS WASIL 340G,7801305003658,VENTA,ABARROTES      ,UNIDAD,1250,UNIDAD,,0000000000,.70,720,27/09/2023,0000000000,,-135
00000453,ARVERJAS F/M 500G,7801300305047,VENTA,CONGELADOS     ,UNIDAD,2000,UNIDAD,,0000000000,.70,1150,14/02/2024,0799842408,AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA,-41
00000455,ASADO CARNICERO,0201140000000,VENTA,CARNICERIA     ,KILO,9800,UNIDAD,,0000000000,.65,5490,15/02/2024,0761111523,BIDFOOD CHILE S.A,-200.25
00000456,ENTRA A,0201460000000,VENTA,CARNICERIA     ,UNIDAD,15900,UNIDAD,,0000000000,.66,5013,14/02/2024,0799842408,AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA,27.77
00000458,ASIENTO,0201190000000,VENTA,CARNICERIA     ,UNIDAD,15600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00000459,AUSTRAL TORRES DEL PAINE 500C,7809634100413,VENTA,BEBIDAS ALCOHOL,UNIDAD,2400,UNIDAD,,0000000000,.70,1292,22/01/2024,0995545608,COMERCIAL CCU S.A,-65
00000461,ATUN ACEITE ANGEMO 160G,7801268002033,VENTA,ABARROTES      ,UNIDAD,1700,UNIDAD,,0000000000,.70,990,00/00/0000,,,-11
00000462,ATUN LOMITO AC VAN CAMPS 142G,7702367012889,VENTA,ABARROTES      ,UNIDAD,2000,UNIDAD,,0000000000,.70,1175,27/02/2024,0764815769,ASF LOGISTICA SPA,-361
00000463,ATUN LOMITO AG SAN JOSE 160G,7801235001878,VENTA,ABARROTES      ,UNIDAD,1850,UNIDAD,,0000000000,.70,966,09/02/2024,0764815769,ASF LOGISTICA SPA,-209
00000464,ATUN LOMITO AG VAN CAMPS 142G,7702367293356,VENTA,ABARROTES      ,UNIDAD,2000,UNIDAD,,0000000000,.70,1093,27/02/2024,0764815769,ASF LOGISTICA SPA,-328
00000466,ATUN LOMITOS AC MAR DEL SUR 16,7803505190015,VENTA,,,1350,UNIDAD,,,,,00/00/0000,,,0
00000467,ATUN LOMITOS AC ROBINSON 160G,7804621470821,VENTA,,,1800,UNIDAD,,,,,00/00/0000,,,0
00000468,ATUN LOMITOS AC SAN REMO 140G,8852084507034,VENTA,ABARROTES      ,UNIDAD,1800,UNIDAD,,0000000000,.70,1067,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-299
00000470,ATUN LOMITOS AG SAN REMO 160G,8852084507027,VENTA,ABARROTES      ,UNIDAD,1800,UNIDAD,,0000000000,.70,941,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-116
00000472,AUDIFONOS,4417336520281,VENTA,TECNOLOGIA     ,UNIDAD,2800,UNIDAD,,0000000000,0.7,,00/00/0000,,,-22
00000481,AUSTRAL CALAFATE PACK 4U,7809634100079,VENTA,BEBIDAS ALCOHOL,UNIDAD,7200,UNIDAD,,0000000000,.80,5588,22/01/2024,0995545608,COMERCIAL CCU S.A,-92
00000482,AUSTRAL CALAFATE ALE 500CC,7809634100727,VENTA,BEBIDAS ALCOHOL,UNIDAD,2400,UNIDAD,,0000000000,.80,1692,22/01/2024,0995545608,COMERCIAL CCU S.A,-192
00000483,AUSTRAL LAGER 4U 330CC,7809634100192,VENTA,BEBIDAS ALCOHOL,UNIDAD,7800,UNIDAD,,0000000000,.70,4437,22/01/2024,0995545608,COMERCIAL CCU S.A,-54
00000484,AVE MAYO RDA 125G,7801930010366,VENTA,CECINAS Y FIAMB,UNIDAD,1200,UNIDAD,,0000000000,.70,619,08/04/2024,0910040006,PRODUCTOS FERNANDEZ S.A,-207
00000485,AVE RECRIA 25K,0000003002851,VENTA,,,17000,UNIDAD,,,,,00/00/0000,,,0
00000487,AVENA INST QUAKER 700G,7802000014925,VENTA,ABARROTES      ,UNIDAD,3400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-1
00000491,AVENA MULTISEMILLA MANZANA QU,7802000015014,VENTA,,,2700,UNIDAD,,,,,00/00/0000,,,-4
00000494,AVENA TRAD QUAKER 700G,7802000014963,VENTA,ABARROTES      ,UNIDAD,3900,UNIDAD,,0000000000,.70,2260,00/00/0000,0000000000,,-8
00000495,AXE APOLLO 150ML,7791293043814,VENTA,ARTICULOS DE AS,UNIDAD,2750,UNIDAD,,0000000000,.70,1665,29/11/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-68
00000498,AXE BLACK 150ML,7791293041117,VENTA,ARTICULOS DE AS,UNIDAD,2500,UNIDAD,,0000000000,.70,1978,00/00/0000,,,-4
00000499,AXE DARK TEMPTATION 150ML,7791293042718,VENTA,ARTICULOS DE AS,UNIDAD,2500,UNIDAD,,0000000000,.70,1514,29/11/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-28
00000501,AXE EPIC FRESH 150ML,7791293044040,VENTA,ARTICULOS DE AS,UNIDAD,2500,UNIDAD,,0000000000,.70,1514,29/11/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-4
00000502,AXE FREESTYLE NEGRO 150ML,7791293041148,VENTA,ARTICULOS DE AS,UNIDAD,2500,UNIDAD,,0000000000,.70,2432,04/10/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-6
00000503,AXE MARINE 150ML,7791293043791,VENTA,ARTICULOS DE AS,UNIDAD,2750,UNIDAD,,0000000000,.70,1420,18/10/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-37
00000504,AXE MUSK 150ML,7791293043807,VENTA,ARTICULOS DE AS,UNIDAD,2750,UNIDAD,,0000000000,.70,1665,29/11/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-70
00000505,AZAFRAN MP 0.5G,7802420110320,VENTA,,,3990,UNIDAD,,,,,00/00/0000,,,0
00000506,AZUCAR 1K,7804627780016,VENTA,ABARROTES      ,UNIDAD,1600,UNIDAD,,0000000000,0.7,941,04/12/2023,0762326477,CENTRAL MAYORISTA ,-10
00000507,AZUCAR BONANZA 1K,7808743600036,VENTA,,,1400,UNIDAD,,,,,00/00/0000,,,-28
00000508,AZUCAR CAMPO LINDO 1KG,7803905150015,VENTA,,,1450,UNIDAD,,,,,00/00/0000,,,0
00000509,AZUCAR COLISEO 1K,7804608220111,VENTA,ABARROTES      ,UNIDAD,1750,UNIDAD,,0000000000,.70,1042,04/12/2023,0762326477,CENTRAL MAYORISTA ,-78
00000510,AZUCAR DAMA BLANCA 1KG,7801505005117,VENTA,ABARROTES      ,UNIDAD,1950,UNIDAD,,0000000000,.70,1168,04/12/2023,0762326477,CENTRAL MAYORISTA ,-147
00000511,AZUCAR DAMA BLANCA 5K,7804077000146,VENTA,,,6350,UNIDAD,,,,,00/00/0000,,,0
00000512,AZUCAR DE REYES 900G,7804609021007,VENTA,ABARROTES      ,UNIDAD,1450,UNIDAD,,0000000000,.70,838,08/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-112
00000513,AZUCAR FLOR DAMA BLANCA 500G,7801505002666,VENTA,,,1350,UNIDAD,,,,,00/00/0000,,,-14
00000514,AZUCAR FLOR IANSA 500G,7801505231974,VENTA,ABARROTES      ,UNIDAD,1650,UNIDAD,,0000000000,.70,953,13/02/2024,0762326477,CENTRAL MAYORISTA ,-90
00000516,AZUCAR IANSA 1KG,7801505001706,VENTA,ABARROTES      ,UNIDAD,1800,UNIDAD,,0000000000,.70,1008,27/02/2024,0764815769,ASF LOGISTICA SPA,-532
00000519,AZUCAR IANSA 400G,7801505000228,VENTA,ABARROTES      ,UNIDAD,850,UNIDAD,,0000000000,.70,504,19/10/2023,0000000000,,-172
00000520,AZUCAR IANSA 5K,7801505231905,VENTA,,,6850,UNIDAD,,,,,00/00/0000,,,-2
00000524,AZUCAR RUBIA IANSA 500G,7801505231950,VENTA,ABARROTES      ,UNIDAD,1850,UNIDAD,,0000000000,.70,1083,09/02/2024,0764815769,ASF LOGISTICA SPA,-96
00000525,AZUCAR SMART PRICE 1KG,7804627780283,VENTA,ABARROTES      ,UNIDAD,1450,UNIDAD,,0000000000,.70,747,13/02/2024,0762326477,CENTRAL MAYORISTA ,-267
00000527,BABY PONY,0000000085215,VENTA,,,4100,UNIDAD,,,,,00/00/0000,,,0
00000528,BABYLAND COLONIA AMARILLA 210M,7804945076150,VENTA,ARTICULOS DE AS,UNIDAD,2600,UNIDAD,,0000000000,.70,,00/00/0000,,,-12
00000529,BABYLAND COLONIA CELESTE 210ML,7804945076167,VENTA,ARTICULOS DE AS,UNIDAD,2600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-13
00000530,BABYLAND COLONIA LILA 210ML,7804945076143,VENTA,ARTICULOS DE AS,UNIDAD,2600,UNIDAD,,0000000000,.70,,00/00/0000,,,-15
00000531,BABYLAND COLONIA PINK 210ML,7804945076136,VENTA,ARTICULOS DE AS,UNIDAD,2600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-17
00000532,BABYLAND COLONIA VERDE 210ML,7804945076129,VENTA,ARTICULOS DE AS,UNIDAD,2600,UNIDAD,,0000000000,0.7,,00/00/0000,,,-17
00000533,BABYSEC PREMIUM G 18U,7806500799481,VENTA,ARTICULOS DE AS,UNIDAD,4500,UNIDAD,,0000000000,.70,2513,09/02/2024,0764815769,ASF LOGISTICA SPA,-19
00000534,BABYSEC PREMIUM M 20U,7806500799160,VENTA,ARTICULOS DE AS,UNIDAD,4500,UNIDAD,,0000000000,.70,2513,09/02/2024,0764815769,ASF LOGISTICA SPA,-18
00000535,BABYSEC PREMIUM P 20U,7806500799153,VENTA,ARTICULOS DE AS,UNIDAD,4500,UNIDAD,,0000000000,.70,2513,09/02/2024,0764815769,ASF LOGISTICA SPA,-11
00000536,BABYSEC PREMIUM XG 14U,7806500752288,VENTA,ARTICULOS DE AS,UNIDAD,4750,UNIDAD,,0000000000,.70,2800,09/02/2024,0764815769,ASF LOGISTICA SPA,-42
00000538,BABYSEC PREMIUM XXG 14U,7806500752202,VENTA,ARTICULOS DE AS,UNIDAD,4500,UNIDAD,,0000000000,.70,2566,09/02/2024,0764815769,ASF LOGISTICA SPA,-83
00000540,BABYSEC SUPER PREMIUM G,7806500799528,VENTA,ARTICULOS DE AS,UNIDAD,4800,UNIDAD,,0000000000,.70,2870,09/02/2024,0764815769,ASF LOGISTICA SPA,-12
00000541,BABYSEC SUPER PREMIUM XG 14U,7806500752134,VENTA,ARTICULOS DE AS,UNIDAD,4800,UNIDAD,,0000000000,.70,2870,09/02/2024,0764815769,ASF LOGISTICA SPA,-10
00000542,BABYSEC SUPER PREMIUM XXG 14U,7806500752233,VENTA,ARTICULOS DE AS,UNIDAD,4800,UNIDAD,,0000000000,.70,2695,09/02/2024,0764815769,ASF LOGISTICA SPA,-28
00000544,BAILEYS COLADA 700ML,5011013936021,VENTA,,,19950,UNIDAD,,,,,00/00/0000,,,0
00000545,BAILEYS ORIGINAL 750ML,7804603922676,VENTA,BEBIDAS ALCOHOL,UNIDAD,19990,UNIDAD,,0000000000,.70,,00/00/0000,,,-6
00000547,ACOND BALLERINA SACHET 40ML,7804920041319,VENTA,ARTICULOS DE AS,UNIDAD,250,UNIDAD,,0000000000,.70,88,27/09/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-39
00000548,BALSAMO LABIAL MENTHOLATUM,0010742000412,VENTA,,,2700,UNIDAD,,,,,00/00/0000,,,-3
00000549,BALSAMO PLACENTA N/60GR BALLER,7804920041340,VENTA,,,200,UNIDAD,,,,,00/00/0000,,,-5
00000550,BALTICA LATON 710CC,7802130002328,VENTA,,,800,UNIDAD,,,,,00/00/0000,,,0
00000551,BALTICA LT 6X473CC,7802130001727,VENTA,,,3000,UNIDAD,,,,,00/00/0000,,,0
00000552,BAMBINO BARRA 15G,7802215102226,VENTA,,,250,UNIDAD,,,,,00/00/0000,,,0
00000553,BAMBINO COSTA 120G,7802215101854,VENTA,,,1300,UNIDAD,,,,,00/00/0000,,,0
00000554,BANDEJA DE HUEVO 30X1620G,7807975003790,VENTA,ABARROTES      ,UNIDAD,9500,UNIDAD,,0000000000,0.7,,00/00/0000,,,-1
00000555,BANDEJA DE TORTA RECTANGULAR,0000000001019,VENTA,ABARROTES      ,UNIDAD,950,UNIDAD,,0000000000,.70,529,00/00/0000,,,-45
00000556,BANDEJA DE TORTA REDONDA,0000000001020,VENTA,ABARROTES      ,UNIDAD,950,UNIDAD,,0000000000,.70,529,00/00/0000,,,-39
00000557,BANDEJA HUEVITO AMBROSOLI 15U,7802200850477,VENTA,,,1400,UNIDAD,,,,,00/00/0000,,,0
00000558,BANDEJA HUEVITOS AMBROSOLI 60,7802200057388,VENTA,,,8250,UNIDAD,,,,,00/00/0000,,,0
00000559,BANDEJA HUEVITOS COSTA 20U,7802215110658,VENTA,,,1400,UNIDAD,,,,,00/00/0000,,,0
00000560,BANDEJA HUEVITOS TRENCITO 25U,7613036890915,VENTA,SNACKS Y CONFIT,UNIDAD,2850,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00000561,BANDERIN AUTO CUMPLEA OS,0000000002701,VENTA,,,1700,UNIDAD,,,,,00/00/0000,,,0
00000562,BANDERIN DE PONY,0000000001380,VENTA,,,1200,UNIDAD,,,,,00/00/0000,,,0
00000563,BANDERINES GRANDES CON CORONA,0000000003239,VENTA,,,2400,UNIDAD,,,,,00/00/0000,,,-1
00000564,BARKLEYS ANISEED 50G,8717438741468,VENTA,SNACKS Y CONFIT,UNIDAD,2300,UNIDAD,,0000000000,0.7,1332,07/10/2023,0762296586,COMERCIALIZADORA BOGA S.A,-5
00000565,BARKLEYS CANELA 15G,8717438742236,VENTA,,,2300,UNIDAD,,,,,00/00/0000,,,0
00000566,BARKLEYS CANELA MANZANA 50G,8717438743349,VENTA,SNACKS Y CONFIT,UNIDAD,2300,UNIDAD,,0000000000,0.7,1332,07/10/2023,0762296586,COMERCIALIZADORA BOGA S.A,-6
00000567,BARKLEYS CHOCO CANELA 50G,8717438742083,VENTA,,,2300,UNIDAD,,,,,00/00/0000,,,0
00000568,BARKLEYS CHOCOLATE MENTA 50G,8717438742052,VENTA,SNACKS Y CONFIT,UNIDAD,2300,UNIDAD,,0000000000,.70,1332,07/10/2023,0762296586,COMERCIALIZADORA BOGA S.A,-5
00000569,BARKLEYS CINNAMON 50G,0000087313277,VENTA,SNACKS Y CONFIT,UNIDAD,2300,UNIDAD,,0000000000,0.7,1332,07/10/2023,0762296586,COMERCIALIZADORA BOGA S.A,-6
00000570,BARKLEYS GENGIBRE NARANJA 50G,8717438743318,VENTA,SNACKS Y CONFIT,UNIDAD,2300,UNIDAD,,0000000000,0.7,1332,07/10/2023,0762296586,COMERCIALIZADORA BOGA S.A,-6
00000571,BARKLEYS MINI EUCALYPTUS 15G,8717438742274,VENTA,SNACKS Y CONFIT,UNIDAD,1900,UNIDAD,,0000000000,0.7,,00/00/0000,,,-8
